epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
182,32750.1,0.87119,0.44797,0.99811,0.88754,0.86094,0.89803,0.61958,1.24373,0.58345,1.23967,0.000173451,0.000173451,0.000173451
183,32929.4,0.86111,0.43718,0.99977,0.89274,0.86002,0.90164,0.62498,1.22077,0.58343,1.23132,0.0001652,0.0001652,0.0001652
184,33108.8,0.85583,0.43738,0.99313,0.8917,0.86388,0.89706,0.61717,1.2513,0.58183,1.24579,0.000156948,0.000156948,0.000156948
185,33289.6,0.83877,0.43244,0.99272,0.8878,0.86304,0.89682,0.62802,1.21007,0.57627,1.22581,0.000148696,0.000148696,0.000148696
186,33468.9,0.83952,0.41985,0.97799,0.89283,0.85275,0.90067,0.62809,1.21878,0.57826,1.22719,0.000140445,0.000140445,0.000140445
187,33648.5,0.84157,0.42689,0.97342,0.89687,0.85193,0.89796,0.62836,1.22561,0.58554,1.23152,0.000132193,0.000132193,0.000132193
188,33827.8,0.8459,0.43356,1.00787,0.88177,0.85594,0.89803,0.62996,1.22187,0.57511,1.23173,0.000123941,0.000123941,0.000123941
189,34006.3,0.82844,0.42307,0.96509,0.88023,0.8598,0.89942,0.63447,1.21592,0.57563,1.23093,0.00011569,0.00011569,0.00011569
190,34193.7,0.82733,0.42911,0.97521,0.88856,0.85075,0.89818,0.62698,1.24286,0.58634,1.24611,0.000107438,0.000107438,0.000107438
191,34374.4,0.84353,0.4455,0.99656,0.88183,0.85471,0.8953,0.62337,1.2344,0.5773,1.25676,9.91865e-05,9.91865e-05,9.91865e-05
192,34551.5,0.84241,0.43924,1.00305,0.88998,0.85426,0.89829,0.62333,1.23454,0.58257,1.2522,9.09349e-05,9.09349e-05,9.09349e-05
193,34728.5,0.83963,0.43437,0.98362,0.88768,0.85952,0.8952,0.6249,1.23367,0.58183,1.24208,8.26832e-05,8.26832e-05,8.26832e-05
194,34905.5,0.80844,0.41281,0.99416,0.88804,0.85457,0.89643,0.62551,1.22126,0.57903,1.23353,7.44316e-05,7.44316e-05,7.44316e-05
195,35082.4,0.80717,0.41412,0.98069,0.8967,0.85088,0.89847,0.62827,1.21632,0.57578,1.23339,6.61799e-05,6.61799e-05,6.61799e-05
196,35259.4,0.79206,0.41603,0.97158,0.88898,0.85022,0.89224,0.62127,1.22148,0.58357,1.23634,5.79283e-05,5.79283e-05,5.79283e-05
197,35436.5,0.80021,0.41084,0.98558,0.89175,0.85863,0.89632,0.62235,1.2151,0.5808,1.23462,4.96766e-05,4.96766e-05,4.96766e-05
198,35613.5,0.81745,0.41767,0.98522,0.88945,0.85944,0.89599,0.62533,1.22389,0.57828,1.23961,4.1425e-05,4.1425e-05,4.1425e-05
199,35790.4,0.78659,0.40912,0.9715,0.89213,0.86044,0.89437,0.62604,1.22199,0.57766,1.23762,3.31733e-05,3.31733e-05,3.31733e-05
200,35967.3,0.80047,0.40737,0.98408,0.88467,0.86005,0.89542,0.62652,1.22637,0.58213,1.23975,2.49217e-05,2.49217e-05,2.49217e-05
